id,names,amount
113,Ray,57
299,Kevin,213
370,Sarah,643
199,Alice,1922
413,Michael,-314
228,Norbert,4676
126,Laura,-108
184,Xavier,7623
77,Xavier,-622
73,Xavier,-1634
223,Jerry,4069
459,Frank,4183
139,Charlie,98
138,Yvonne,964
358,Ingrid,2462
57,Xavier,2960
314,Dan,780
375,George,-21
409,Zelda,785
112,Zelda,4423
201,Charlie,128
375,George,23
89,Yvonne,540
348,Hannah,0
297,Alice,1058
419,Dan,799
84,Ingrid,8
102,Zelda,1090
3,Tim,6908
414,George,1597
432,Ingrid,2073
433,Alice,5457
161,Tim,540
309,Norbert,436
312,Charlie,9987
357,Xavier,-768
182,Charlie,657
218,Norbert,-148
465,Kevin,250
182,Charlie,636
331,Laura,497
233,Frank,124
321,Ingrid,1084
233,Frank,102
12,Hannah,4336
271,Sarah,4562
375,George,-72
27,Quinn,4294
271,Sarah,4693
326,Ingrid,1220
276,Laura,1881
383,Jerry,2226
319,Quinn,763
226,Xavier,-2828
439,Michael,109
261,Victor,286
151,Jerry,-1990
280,Ingrid,-472
84,Ingrid,8
43,Frank,645
126,Laura,72
450,Jerry,2592
343,Dan,-52
148,Tim,161
196,Sarah,384
103,Frank,696
297,Alice,934
307,Ray,852
115,Charlie,28
381,Bob,2988
340,Charlie,3558
239,Patricia,2417
181,Ursula,708
17,Oliver,3738
178,Wendy,790
424,Oliver,1090
109,Kevin,-650
419,Dan,1077
57,Xavier,3070
340,Charlie,3331
160,Frank,15353
113,Ray,-87
380,Tim,1866
67,Patricia,268
191,Tim,32
489,George,25
357,Xavier,-865
177,Michael,279
289,Wendy,455
184,Xavier,7864
261,Victor,263
116,Sarah,226
462,Yvonne,572
280,Ingrid,-516
180,George,594
298,Dan,1944
402,Alice,208
314,Dan,787
329,Zelda,557
329,Zelda,578
326,Ingrid,487
432,Ingrid,2330
408,Laura,6
426,Jerry,308
206,Victor,1440
257,Bob,822
408,Laura,6
275,Oliver,747
188,Frank,714
126,Laura,4
99,Patricia,1677
430,Patricia,175
103,Frank,701
403,Edith,444
356,Victor,1597
145,Ray,1469
403,Edith,520
487,Bob,952
465,Kevin,306
329,Zelda,543
306,Wendy,73
286,Bob,5
286,Bob,7
237,Norbert,5394
251,Ursula,-10
331,Laura,487
416,Bob,1049
177,Michael,263
47,Sarah,115
363,Norbert,73
180,George,511
416,Bob,1074
158,Edith,1052
375,George,-16
374,Kevin,934
170,Zelda,43
143,Wendy,337
271,Sarah,4538
178,Wendy,792
231,Hannah,6
30,George,199
280,Ingrid,-498
101,Ingrid,1811
329,Zelda,521
2,Michael,23
309,Norbert,477
374,Kevin,1188
104,Victor,184
328,Ray,-276
210,Dan,3874
459,Frank,4556
151,Jerry,-2269
60,Edith,6048
423,Norbert,812
189,Alice,5948
321,Ingrid,1124
96,Ray,-22
145,Ray,1241
251,Ursula,-26
92,Charlie,72
450,Jerry,2414
367,Ursula,658
422,Wendy,697
372,Dan,578
160,Frank,14666
94,Bob,217
233,Frank,112
358,Ingrid,2543
109,Kevin,-762
375,George,18
297,Alice,1008
233,Frank,101
239,Patricia,2407
450,Jerry,2208
250,Patricia,535
261,Victor,284
389,Quinn,1263
73,Xavier,-1722
355,Quinn,-433
450,Jerry,2616
75,Ray,58
82,George,446
420,George,103
443,Jerry,6
253,Quinn,-990
112,Zelda,3669
278,Michael,372
90,Wendy,448
160,Frank,14260
233,Frank,116
227,Edith,545
203,Edith,5107
413,Michael,-298
231,Hannah,6
288,Kevin,8393
214,Xavier,1476
123,Michael,-39
355,Quinn,-408
247,Bob,130
126,Laura,-77
409,Zelda,841
261,Victor,233
95,Ingrid,3480
459,Frank,4120
419,Dan,1157
432,Ingrid,2225
213,Bob,1584
370,Sarah,566
178,Wendy,748
84,Ingrid,11
366,Tim,1365
434,Ingrid,359
151,Jerry,-2212
245,Hannah,1426
129,Bob,567
199,Alice,2033
86,Xavier,349
373,Jerry,790
387,Bob,-20
495,Bob,46
319,Quinn,928
213,Bob,1512
393,George,209
202,Alice,1418
322,Ingrid,1474
191,Tim,25
118,Edith,528
271,Sarah,4292
331,Laura,472
109,Kevin,-740
358,Ingrid,2526
191,Tim,32
90,Wendy,515
463,Tim,1275
180,George,529
484,Charlie,1172
95,Ingrid,3565
115,Charlie,-534
245,Hannah,1525
53,Norbert,651
385,Wendy,-98
458,Charlie,715
79,Norbert,1360
328,Ray,200
291,Hannah,107
420,George,114
445,Dan,152
408,Laura,6
465,Kevin,139
446,Ray,685
109,Kevin,-583
374,Kevin,726
70,Sarah,349
369,Hannah,255
223,Jerry,4163
437,Norbert,-608
340,Charlie,3396
459,Frank,4125
400,Ingrid,360
392,Kevin,241
178,Wendy,799
82,George,482
218,Norbert,-263
424,Oliver,1019
153,Edith,663
373,Jerry,994
108,Quinn,2680
459,Frank,5141
145,Ray,1504
135,Jerry,1645
125,Yvonne,55
260,Tim,2728
473,Frank,460
414,George,1401
495,Bob,97
3,Tim,6453
191,Tim,34
341,Bob,-67
173,Jerry,1767
14,Jerry,1927
185,Quinn,103
213,Bob,1574
463,Tim,1194
108,Quinn,2565
484,Charlie,1213
171,Xavier,6589
245,Hannah,1342
496,Sarah,5214
129,Bob,543
324,Jerry,104
73,Xavier,-1292
408,Laura,7
142,Wendy,402
178,Wendy,779
86,Xavier,338
383,Jerry,2327
295,Dan,3804
260,Tim,3071
322,Ingrid,1536
181,Ursula,633
109,Kevin,-600
94,Bob,225
251,Ursula,-7
56,Ray,-1397
180,George,500
453,Dan,2749
57,Xavier,2777
213,Bob,1524
197,Oliver,-139
204,Tim,-126
22,Bob,142
95,Ingrid,3584
191,Tim,21
391,Ursula,712
2,Michael,7
10,Tim,-167
450,Jerry,2169
49,Charlie,1551
462,Yvonne,579
129,Bob,609
443,Jerry,-31
340,Charlie,3464
142,Wendy,451
184,Xavier,7187
313,Dan,3691
191,Tim,35
413,Michael,-317
96,Ray,-25
465,Kevin,219
369,Hannah,263
39,Hannah,2128
108,Quinn,2643
363,Norbert,70
160,Frank,13890
315,Ray,18
372,Dan,655
377,Ursula,5076
465,Kevin,14
356,Victor,1327
482,Dan,2274
439,Michael,75
108,Quinn,2503
145,Ray,1361
424,Oliver,985
356,Victor,1208
329,Zelda,539
145,Ray,1288
419,Dan,1089
251,Ursula,-32
288,Kevin,8312
384,Victor,19
222,Ingrid,1559
73,Xavier,-1562
356,Victor,1223
300,Patricia,1881
191,Tim,30
129,Bob,515
320,Quinn,9
383,Jerry,2210
332,Zelda,467
178,Wendy,755
408,Laura,5
34,Norbert,446
191,Tim,36
174,Yvonne,-1099
286,Bob,6
261,Victor,313
389,Quinn,1185
54,Michael,25
432,Ingrid,2425
39,Hannah,1568
6,Quinn,341
210,Dan,3797
404,Xavier,3388
381,Bob,3129
484,Charlie,1209
103,Frank,688
73,Xavier,-1157
228,Norbert,4670
340,Charlie,3291
82,George,434
351,Sarah,48
19,Frank,781
187,Kevin,-175
114,Ray,578
358,Ingrid,2423
432,Ingrid,2118
450,Jerry,2326
159,Oliver,120
450,Jerry,2251
182,Charlie,652
115,Charlie,-33
145,Ray,1401
439,Michael,41
245,Hannah,1451
499,Yvonne,108
139,Charlie,100
184,Xavier,7523
129,Bob,626
433,Alice,5473
92,Charlie,62
12,Hannah,4085
73,Xavier,-1738
325,Frank,5401
432,Ingrid,2197
160,Frank,15051
432,Ingrid,2112
280,Ingrid,-844
181,Ursula,741
53,Norbert,598
161,Tim,568
84,Ingrid,8
286,Bob,5
223,Jerry,4105
458,Charlie,705
51,Wendy,427
218,Norbert,-130
27,Quinn,4245
473,Frank,512
475,Patricia,381
90,Wendy,423
375,George,3
82,George,435
419,Dan,1476
340,Charlie,3706
72,Tim,274
117,Edith,465
357,Xavier,-910
408,Laura,5
19,Frank,822
255,Patricia,118
284,Sarah,876
82,George,409
152,Patricia,369
459,Frank,4878
363,Norbert,46
228,Norbert,4502
192,Oliver,1219
152,Patricia,367
284,Sarah,766
56,Ray,-1323
160,Frank,15422
34,Norbert,429
82,George,434
329,Zelda,468
196,Sarah,384
271,Sarah,4632
272,Hannah,329
94,Bob,224
53,Norbert,586
56,Ray,-1306
228,Norbert,4408
84,Ingrid,9
465,Kevin,208
450,Jerry,2451
172,Alice,7
416,Bob,1040
119,Ursula,403
13,Tim,710
154,George,125
437,Norbert,-638
112,Zelda,3198
356,Victor,1273
453,Dan,3288
110,Oliver,1958
479,Michael,736
333,Yvonne,2397
208,Zelda,1660
53,Norbert,634
191,Tim,23
375,George,20
82,George,488
151,Jerry,-2067
450,Jerry,2190
363,Norbert,66
424,Oliver,1033
19,Frank,812
93,Oliver,552
57,Xavier,3110
180,George,440
15,Victor,55
340,Charlie,3621
182,Charlie,672
384,Victor,13
112,Zelda,3724
315,Ray,6
257,Bob,961
40,Bob,2713
315,Ray,18
64,Michael,-700
343,Dan,-257
167,Zelda,-86
332,Zelda,423
298,Dan,2075
68,Norbert,37
461,Michael,2746
430,Patricia,140
84,Ingrid,9
405,Quinn,548
71,Jerry,1370
85,Charlie,496
36,George,8
474,Xavier,136
433,Alice,5647
459,Frank,5439
116,Sarah,225
363,Norbert,53
370,Sarah,781
73,Xavier,-1203
109,Kevin,-622
405,Quinn,590
154,George,601
203,Edith,4731
391,Ursula,814
184,Xavier,7067
255,Patricia,128
103,Frank,675
176,Edith,675
107,Yvonne,1403
319,Quinn,716
112,Zelda,4046
442,Patricia,275
233,Frank,114
99,Patricia,1499
261,Victor,336
459,Frank,4676
107,Yvonne,1286
375,George,-33
214,Xavier,1577
182,Charlie,666
73,Xavier,-1278
151,Jerry,-2272
201,Charlie,91
191,Tim,20
254,Xavier,323
473,Frank,493
377,Ursula,5999
284,Sarah,893
300,Patricia,1920
181,Ursula,667
280,Ingrid,80
39,Hannah,2055
79,Norbert,1400
170,Zelda,96
420,George,98
301,Patricia,-394
103,Frank,655
178,Wendy,745
432,Ingrid,2305
473,Frank,465
156,Oliver,6735
122,Frank,1025
280,Ingrid,-272
116,Sarah,242
180,George,426
459,Frank,5189
27,Quinn,4740
57,Xavier,3205
99,Patricia,1329
70,Sarah,388
151,Jerry,-2112
181,Ursula,763
374,Kevin,927
312,Charlie,9911
70,Sarah,381
47,Sarah,107
30,George,171
329,Zelda,620
184,Xavier,7634
474,Xavier,101
329,Zelda,567
424,Oliver,940
109,Kevin,-610
231,Hannah,6
145,Ray,1585
90,Wendy,483
151,Jerry,-2077
284,Sarah,782
367,Ursula,506
228,Norbert,4892
384,Victor,18
473,Frank,518
180,George,542
128,Sarah,142
349,Jerry,470
206,Victor,1295
259,Hannah,1424
376,Ray,248
298,Dan,1744
372,Dan,604
154,George,860
329,Zelda,533
381,Bob,3061
340,Charlie,3310
191,Tim,28
417,Jerry,1782
95,Ingrid,3644
151,Jerry,-2164
310,Wendy,2109
340,Charlie,3555
329,Zelda,582
135,Jerry,1512
337,Laura,7
193,Frank,1188
450,Jerry,2305
185,Quinn,91
445,Dan,165
358,Ingrid,2426
32,George,1013
115,Charlie,-182
399,George,-79
421,Michael,525
327,Laura,-38
153,Edith,655
469,Charlie,765
364,Hannah,1878
459,Frank,4910
208,Zelda,1659
340,Charlie,3337
372,Dan,649
170,Zelda,97
358,Ingrid,2461
473,Frank,421
114,Ray,568
257,Bob,907
337,Laura,15
129,Bob,526
187,Kevin,-186
90,Wendy,457
391,Ursula,832
369,Hannah,278
178,Wendy,882
39,Hannah,1593
301,Patricia,-353
85,Charlie,650
148,Tim,146
47,Sarah,104
255,Patricia,125
329,Zelda,662
245,Hannah,1667
261,Victor,307
315,Ray,3
7,Tim,560
474,Xavier,151
240,Tim,644
440,Ray,1704
372,Dan,558
191,Tim,32
340,Charlie,3432
167,Zelda,-67
473,Frank,513
51,Wendy,270
110,Oliver,2295
459,Frank,5122
387,Bob,-21
65,Dan,62
329,Zelda,552
10,Tim,-33
216,George,906
450,Jerry,2743
340,Charlie,3609
88,Ray,23
190,Hannah,18
160,Frank,15179
312,Charlie,10233
299,Kevin,209
70,Sarah,461
223,Jerry,3994
191,Tim,31
391,Ursula,774
98,Dan,6458
453,Dan,3253
284,Sarah,776
208,Zelda,1661
213,Bob,1581
315,Ray,9
426,Jerry,378
84,Ingrid,9
472,Ingrid,85
261,Victor,313
340,Charlie,3557
262,Hannah,307
327,Laura,-56
104,Victor,160
160,Frank,16750
299,Kevin,224
89,Yvonne,525
296,Xavier,436
207,Alice,2195
19,Frank,826
10,Tim,-167
192,Oliver,1286
337,Laura,13
484,Charlie,1210
275,Oliver,668
388,George,1972
416,Bob,1078
129,Bob,544
204,Tim,-89
118,Edith,445
452,Victor,750
329,Zelda,483
375,George,-44
127,Ray,664
492,Dan,6
246,Patricia,3230
112,Zelda,4460
495,Bob,34
116,Sarah,207
82,George,452
240,Tim,733
82,George,464
113,Ray,36
90,Wendy,518
429,Bob,435
11,Frank,293
329,Zelda,536
144,Patricia,6286
459,Frank,3875
178,Wendy,881
192,Oliver,1167
68,Norbert,40
399,George,-94
160,Frank,14146
430,Patricia,224
415,Frank,1566
38,Edith,906
117,Edith,340
450,Jerry,2401
151,Jerry,-2209
88,Ray,24
156,Oliver,6272
450,Jerry,2086
472,Ingrid,91
370,Sarah,628
387,Bob,-19
299,Kevin,202
233,Frank,98
145,Ray,1414
246,Patricia,2941
246,Patricia,3241
389,Quinn,1297
77,Xavier,-636
206,Victor,1732
462,Yvonne,609
363,Norbert,76
20,Frank,819
180,George,574
314,Dan,791
377,Ursula,5349
320,Quinn,6
107,Yvonne,1299
180,George,580
450,Jerry,3034
13,Tim,644
228,Norbert,4481
453,Dan,3075
216,George,883
341,Bob,-42
233,Frank,87
280,Ingrid,-413
408,Laura,6
459,Frank,4030
343,Dan,-61
461,Michael,2685
148,Tim,125
363,Norbert,60
116,Sarah,225
181,Ursula,701
473,Frank,475
270,Zelda,-27
459,Frank,4402
66,Hannah,692
474,Xavier,50
77,Xavier,-640
273,Yvonne,61
189,Alice,5175
271,Sarah,4540
181,Ursula,557
271,Sarah,4600
301,Patricia,-283
461,Michael,2542
223,Jerry,4129
30,George,214
343,Dan,-79
208,Zelda,1677
212,Ingrid,136
198,Ursula,788
88,Ray,33
164,Ray,921
40,Bob,3048
113,Ray,-61
160,Frank,15354
261,Victor,287
153,Edith,682
189,Alice,4760
245,Hannah,1450
475,Patricia,135
184,Xavier,7866
463,Tim,906
329,Zelda,572
178,Wendy,858
101,Ingrid,2461
369,Hannah,255
245,Hannah,1415
425,Xavier,807
84,Ingrid,5
271,Sarah,4611
342,Laura,1868
312,Charlie,10327
0,Xavier,4792
383,Jerry,2247
109,Kevin,-770
99,Patricia,1558
374,Kevin,1323
299,Kevin,225
309,Norbert,356
32,George,869
423,Norbert,941
57,Xavier,2761
4,Dan,-30
363,Norbert,63
240,Tim,928
374,Kevin,1029
272,Hannah,296
56,Ray,-1439
201,Charlie,122
222,Ingrid,1718
260,Tim,2826
151,Jerry,-2222
213,Bob,1401
473,Frank,470
95,Ingrid,3691
99,Patricia,1405
93,Oliver,561
465,Kevin,122
184,Xavier,7019
217,Ingrid,227
27,Quinn,3984
421,Michael,740
251,Ursula,-24
153,Edith,620
275,Oliver,720
228,Norbert,4716
414,George,1387
473,Frank,442
352,Ray,726
198,Ursula,634
424,Oliver,1007
12,Hannah,4228
271,Sarah,4661
402,Alice,201
99,Patricia,1318
363,Norbert,71
280,Ingrid,-376
358,Ingrid,2587
392,Kevin,224
88,Ray,27
57,Xavier,3166
426,Jerry,324
27,Quinn,5477
251,Ursula,-10
257,Bob,931
130,Hannah,395
309,Norbert,348
73,Xavier,-1538
383,Jerry,2219
376,Ray,29
151,Jerry,-2228
420,George,92
298,Dan,1999
57,Xavier,2766
118,Edith,443
193,Frank,1115
4,Dan,107
84,Ingrid,10
228,Norbert,4742
257,Bob,875
416,Bob,1079
479,Michael,582
191,Tim,27
245,Hannah,1425
217,Ingrid,262
366,Tim,845
178,Wendy,882
320,Quinn,6
484,Charlie,1171
99,Patricia,1394
363,Norbert,74
299,Kevin,213
81,Victor,1770
483,Hannah,452
246,Patricia,3188
329,Zelda,594
157,Yvonne,-461
73,Xavier,-1917
449,Dan,4163
47,Sarah,111
126,Laura,6
299,Kevin,228
312,Charlie,10590
351,Sarah,26
49,Charlie,1311
94,Bob,213
101,Ingrid,2141
19,Frank,785
222,Ingrid,1581
243,Wendy,1145
101,Ingrid,2182
3,Tim,6572
391,Ursula,814
82,George,463
199,Alice,2039
108,Quinn,2648
482,Dan,1976
184,Xavier,7099
67,Patricia,243
465,Kevin,103
90,Wendy,450
299,Kevin,203
355,Quinn,-433
45,Oliver,757
473,Frank,450
58,Yvonne,-194
57,Xavier,3218
122,Frank,1160
159,Oliver,112
81,Victor,1832
416,Bob,1025
482,Dan,2242
82,George,480
248,Oliver,3154
280,Ingrid,-61
353,Patricia,205
7,Tim,612
297,Alice,919
428,Victor,-1416
228,Norbert,4307
148,Tim,129
95,Ingrid,3768
450,Jerry,2377
233,Frank,112
261,Victor,287
68,Norbert,37
27,Quinn,4484
404,Xavier,3542
275,Oliver,709
282,Victor,-200
131,Ray,1145
8,Hannah,591
109,Kevin,-677
461,Michael,2772
178,Wendy,793
183,Edith,2056
142,Wendy,473
340,Charlie,3540
233,Frank,98
232,Alice,157
297,Alice,994
286,Bob,6
57,Xavier,2992
185,Quinn,104
64,Michael,-797
70,Sarah,410
261,Victor,307
178,Wendy,891
286,Bob,4
439,Michael,45
45,Oliver,635
217,Ingrid,250
85,Charlie,679
341,Bob,-29
115,Charlie,-154
304,Zelda,-362
450,Jerry,2675
45,Oliver,635
197,Oliver,-139
255,Patricia,127
483,Hannah,263
153,Edith,641
180,George,430
92,Charlie,60
86,Xavier,337
95,Ingrid,3594
29,Norbert,733
255,Patricia,127
329,Zelda,584
345,Edith,2656
77,Xavier,-545
126,Laura,-80
340,Charlie,3463
288,Kevin,8005
208,Zelda,1739
237,Norbert,5600
271,Sarah,4104
167,Zelda,-76
402,Alice,180
375,George,-21
461,Michael,2808
13,Tim,675
191,Tim,29
19,Frank,834
251,Ursula,-23
29,Norbert,698
204,Tim,176
354,Kevin,1102
115,Charlie,-25
234,Bob,1856
95,Ingrid,3452
387,Bob,-17
178,Wendy,816
384,Victor,23
280,Ingrid,-269
70,Sarah,547
329,Zelda,533
473,Frank,491
376,Ray,398
156,Oliver,6656
191,Tim,31
254,Xavier,224
240,Tim,1123
259,Hannah,2617
112,Zelda,4326
358,Ingrid,2272
418,Hannah,265
206,Victor,1430
193,Frank,985
306,Wendy,70
313,Dan,3724
479,Michael,743
82,George,441
129,Bob,574
260,Tim,2532
356,Victor,1451
151,Jerry,-2256
115,Charlie,196
86,Xavier,322
400,Ingrid,472
260,Tim,2486
472,Ingrid,138
450,Jerry,2071
257,Bob,972
341,Bob,329
433,Alice,5169
401,Tim,208
422,Wendy,706
416,Bob,1101
187,Kevin,-170
453,Dan,3178
387,Bob,-19
374,Kevin,1164
17,Oliver,3622
381,Bob,3022
299,Kevin,214
284,Sarah,839
473,Frank,406
205,Quinn,137
322,Ingrid,1476
248,Oliver,3223
193,Frank,935
216,George,903
280,Ingrid,-328
303,Hannah,2116
213,Bob,1500
404,Xavier,3191
107,Yvonne,1373
315,Ray,5
299,Kevin,220
392,Kevin,218
0,Xavier,5170
329,Zelda,656
393,George,254
192,Oliver,1213
491,Yvonne,147
322,Ingrid,1567
309,Norbert,352
342,Laura,2018
247,Bob,187
342,Laura,1829
211,Quinn,19
416,Bob,1064
63,Alice,932
113,Ray,-18
40,Bob,2902
112,Zelda,4579
72,Tim,348
312,Charlie,9657
309,Norbert,329
327,Laura,-62
180,George,593
459,Frank,5516
83,Zelda,6806
67,Patricia,215
399,George,-85
148,Tim,191
245,Hannah,1458
171,Xavier,6476
422,Wendy,683
375,George,0
309,Norbert,358
187,Kevin,-170
191,Tim,25
189,Alice,4695
109,Kevin,-625
440,Ray,1892
23,Charlie,2227
352,Ray,706
275,Oliver,708
299,Kevin,209
112,Zelda,4267
459,Frank,5066
332,Zelda,330
145,Ray,1399
265,Dan,-609
276,Laura,1907
299,Kevin,215
422,Wendy,658
458,Charlie,727
409,Zelda,841
407,Tim,282
142,Wendy,695
358,Ingrid,2373
389,Quinn,1126
241,Oliver,2540
436,Ingrid,508
166,Xavier,3512
115,Charlie,-151
389,Quinn,1107
199,Alice,2095
240,Tim,861
450,Jerry,2432
73,Xavier,-1251
253,Quinn,-840
437,Norbert,-448
379,Frank,341
178,Wendy,793
310,Wendy,2046
56,Ray,-1082
381,Bob,3120
391,Ursula,808
374,Kevin,1152
57,Xavier,2944
206,Victor,1613
68,Norbert,38
167,Zelda,-61
354,Kevin,1251
461,Michael,2716
73,Xavier,-1417
70,Sarah,383
200,Jerry,80
484,Charlie,1250
292,Dan,4791
250,Patricia,344
495,Bob,112
249,Norbert,813
465,Kevin,201
238,Sarah,920
109,Kevin,-683
56,Ray,-864
33,George,6713
245,Hannah,1513
340,Charlie,3762
261,Victor,292
187,Kevin,-170
417,Jerry,1992
95,Ingrid,3682
421,Michael,708
299,Kevin,210
465,Kevin,254
189,Alice,4824
450,Jerry,2735
332,Zelda,423
7,Tim,567
415,Frank,1674
275,Oliver,713
271,Sarah,4813
299,Kevin,231
95,Ingrid,3692
232,Alice,374
381,Bob,2928
293,Bob,3559
112,Zelda,4048
218,Norbert,-267
159,Oliver,164
223,Jerry,4173
377,Ursula,5510
154,George,671
241,Oliver,2300
453,Dan,3036
167,Zelda,-68
228,Norbert,5124
419,Dan,1298
77,Xavier,-769
103,Frank,683
125,Yvonne,58
386,Oliver,124
197,Oliver,-158
187,Kevin,-183
251,Ursula,-4
271,Sarah,4557
261,Victor,317
116,Sarah,246
154,George,442
384,Victor,19
64,Michael,-726
192,Oliver,1271
68,Norbert,40
330,Dan,2132
73,Xavier,-1579
277,Charlie,5127
459,Frank,4701
164,Ray,975
57,Xavier,2835
68,Norbert,36
325,Frank,5436
151,Jerry,-2183
479,Michael,962
184,Xavier,7425
383,Jerry,2181
352,Ray,674
223,Jerry,3942
389,Quinn,1222
349,Jerry,442
282,Victor,-520
151,Jerry,-2227
260,Tim,2682
56,Ray,-977
53,Norbert,696
260,Tim,2550
372,Dan,580
408,Laura,7
381,Bob,3183
425,Xavier,833
116,Sarah,234
362,Tim,356
309,Norbert,409
23,Charlie,2276
376,Ray,187
286,Bob,9
320,Quinn,5
319,Quinn,757
23,Charlie,1926
11,Frank,643
286,Bob,6
210,Dan,3612
154,George,552
275,Oliver,730
450,Jerry,2290
115,Charlie,-113
381,Bob,3109
317,Norbert,64
178,Wendy,742
405,Quinn,571
433,Alice,5200
83,Zelda,5994
349,Jerry,391
363,Norbert,48
289,Wendy,660
432,Ingrid,2287
363,Norbert,83
57,Xavier,2877
81,Victor,1819
4,Dan,-29
392,Kevin,301
178,Wendy,866
180,George,402
181,Ursula,441
156,Oliver,7120
110,Oliver,2753
354,Kevin,1310
452,Victor,856
191,Tim,29
116,Sarah,227
73,Xavier,-1759
450,Jerry,2609
459,Frank,4501
39,Hannah,1597
197,Oliver,-207
73,Xavier,-1516
145,Ray,1209
299,Kevin,206
236,Tim,4621
116,Sarah,240
218,Norbert,-356
99,Patricia,1498
68,Norbert,36
151,Jerry,-2095
198,Ursula,638
2,Michael,14
313,Dan,3775
171,Xavier,6181
361,Ray,1483
405,Quinn,616
351,Sarah,129
405,Quinn,597
46,Xavier,42
210,Dan,3798
405,Quinn,680
57,Xavier,2922
113,Ray,2
484,Charlie,1214
377,Ursula,5297
113,Ray,73
490,Ray,1834
115,Charlie,-38
377,Ursula,5272
375,George,-70
99,Patricia,1583
289,Wendy,461
363,Norbert,46
322,Ingrid,1466
332,Zelda,355
271,Sarah,4643
19,Frank,806
408,Laura,8
145,Ray,1332
255,Patricia,126
420,George,101
499,Yvonne,117
341,Bob,120
245,Hannah,1534
129,Bob,511
218,Norbert,-410
117,Edith,467
274,Kevin,3024
191,Tim,25
307,Ray,761
342,Laura,1839
299,Kevin,199
276,Laura,2098
93,Oliver,627
57,Xavier,2819
109,Kevin,-688
210,Dan,3467
311,Laura,105
115,Charlie,-75
257,Bob,1113
413,Michael,-263
314,Dan,650
386,Oliver,108
96,Ray,-28
73,Xavier,-1888
153,Edith,673
470,Kevin,-430
191,Tim,29
180,George,574
39,Hannah,1661
101,Ingrid,2008
257,Bob,835
90,Wendy,527
184,Xavier,7342
182,Charlie,673
424,Oliver,959
357,Xavier,-835
109,Kevin,-628
245,Hannah,1628
41,Ursula,4540
181,Ursula,553
113,Ray,79
361,Ray,1380
109,Kevin,-682
225,Michael,375
473,Frank,496
104,Victor,172
329,Zelda,545
203,Edith,5003
128,Sarah,162
198,Ursula,788
258,Norbert,-43
495,Bob,84
231,Hannah,6
283,Oliver,-1354
178,Wendy,861
450,Jerry,2673
453,Dan,2994
350,Kevin,6179
349,Jerry,434
280,Ingrid,-32
47,Sarah,85
271,Sarah,4380
248,Oliver,3152
115,Charlie,-61
112,Zelda,3426
465,Kevin,143
260,Tim,2675
459,Frank,4260
275,Oliver,752
96,Ray,-26
408,Laura,6
272,Hannah,351
459,Frank,4226
341,Bob,258
340,Charlie,3498
39,Hannah,1859
439,Michael,102
239,Patricia,2421
10,Tim,-83
251,Ursula,-5
185,Quinn,138
461,Michael,2791
12,Hannah,4172
233,Frank,120
154,George,1088
104,Victor,185
226,Xavier,-2635
312,Charlie,9831
181,Ursula,689
499,Yvonne,125
207,Alice,2272
181,Ursula,773
196,Sarah,470
142,Wendy,299
13,Tim,641
184,Xavier,7692
253,Quinn,-549
499,Yvonne,94
342,Laura,1701
33,George,6401
404,Xavier,3372
181,Ursula,639
10,Tim,-102
191,Tim,25
459,Frank,4885
116,Sarah,248
135,Jerry,1588
112,Zelda,4146
160,Frank,15201
416,Bob,1161
90,Wendy,473
214,Xavier,1579
261,Victor,337
280,Ingrid,-264
443,Jerry,43
7,Tim,591
223,Jerry,4254
115,Charlie,-163
75,Ray,75
146,Jerry,2751
139,Charlie,101
260,Tim,3091
181,Ursula,798
64,Michael,-487
180,George,574
271,Sarah,4781
274,Kevin,2695
489,George,23
197,Oliver,-57
160,Frank,14760
374,Kevin,635
417,Jerry,1819
72,Tim,380
116,Sarah,225
83,Zelda,6901
82,George,459
386,Oliver,118
288,Kevin,8351
181,Ursula,812
202,Alice,1542
8,Hannah,523
299,Kevin,215
73,Xavier,-1537
222,Ingrid,1629
237,Norbert,4946
27,Quinn,4434
178,Wendy,755
126,Laura,92
396,Hannah,898
343,Dan,4
1,Alice,1770
191,Tim,26
253,Quinn,-672
117,Edith,423
122,Frank,1097
370,Sarah,210
139,Charlie,99
116,Sarah,237
463,Tim,864
55,Alice,1497
246,Patricia,3147
145,Ray,1477
96,Ray,-26
445,Dan,167
492,Dan,-92
432,Ingrid,2227
354,Kevin,1291
145,Ray,1281
170,Zelda,-50
83,Zelda,6774
450,Jerry,2303
273,Yvonne,57
439,Michael,74
154,George,667
82,George,470
141,Victor,2123
474,Xavier,-2
314,Dan,792
197,Oliver,-116
201,Charlie,135
490,Ray,1735
54,Michael,20
275,Oliver,739
86,Xavier,327
280,Ingrid,-296
19,Frank,670
46,Xavier,46
297,Alice,953
53,Norbert,663
483,Hannah,321
12,Hannah,3948
251,Ursula,-18
77,Xavier,-678
330,Dan,1982
315,Ray,10
21,Xavier,1854
8,Hannah,577
57,Xavier,2942
50,Bob,85
233,Frank,95
68,Norbert,40
363,Norbert,60
416,Bob,982
191,Tim,25
303,Hannah,1927
391,Ursula,769
199,Alice,1861
418,Hannah,188
142,Wendy,137
329,Zelda,562
384,Victor,14
297,Alice,1053
420,George,112
215,Wendy,431
57,Xavier,3084
161,Tim,562
73,Xavier,-1328
160,Frank,16386
198,Ursula,825
347,Victor,1384
101,Ingrid,2567
222,Ingrid,1549
