id,names,amount
340,Charlie,3605
112,Zelda,3994
208,Zelda,1623
184,Xavier,7255
53,Norbert,567
367,Ursula,571
217,Ingrid,265
383,Jerry,2328
286,Bob,8
300,Patricia,1794
363,Norbert,60
180,George,567
443,Jerry,25
247,Bob,177
45,Oliver,722
210,Dan,3950
484,Charlie,1232
206,Victor,1409
1,Alice,1354
184,Xavier,7544
17,Oliver,3673
181,Ursula,763
299,Kevin,221
40,Bob,2805
472,Ingrid,94
45,Oliver,462
254,Xavier,323
63,Alice,886
240,Tim,744
192,Oliver,1263
340,Charlie,3375
253,Quinn,-706
203,Edith,5348
351,Sarah,4
247,Bob,137
465,Kevin,170
253,Quinn,-854
122,Frank,1064
342,Laura,2082
251,Ursula,-19
461,Michael,2732
275,Oliver,664
34,Norbert,424
66,Hannah,756
68,Norbert,39
432,Ingrid,2421
445,Dan,155
409,Zelda,829
36,George,663
180,George,597
375,George,-21
360,Ray,315
135,Jerry,1688
379,Frank,329
10,Tim,-158
180,George,471
261,Victor,283
215,Wendy,428
167,Zelda,-71
136,Quinn,787
68,Norbert,37
491,Yvonne,136
167,Zelda,-63
207,Alice,2281
245,Hannah,1459
369,Hannah,272
431,Oliver,216
159,Oliver,101
95,Ingrid,3513
154,George,518
418,Hannah,173
299,Kevin,215
450,Jerry,2594
363,Norbert,91
341,Bob,-52
485,Oliver,4380
187,Kevin,-161
433,Alice,5321
34,Norbert,459
181,Ursula,800
251,Ursula,-9
237,Norbert,5403
336,Quinn,1954
450,Jerry,2493
261,Victor,310
171,Xavier,6210
129,Bob,553
16,Michael,719
45,Oliver,266
36,George,213
366,Tim,1731
108,Quinn,2884
384,Victor,7
391,Ursula,868
19,Frank,916
309,Norbert,367
228,Norbert,4635
168,Hannah,99
241,Oliver,2763
477,Ursula,567
363,Norbert,62
181,Ursula,527
450,Jerry,2724
157,Yvonne,-198
340,Charlie,3494
1,Alice,1660
474,Xavier,283
224,Hannah,-4
178,Wendy,909
418,Hannah,235
81,Victor,1814
421,Michael,855
373,Jerry,1298
10,Tim,-172
82,George,438
381,Bob,3057
27,Quinn,4527
160,Frank,14961
215,Wendy,518
113,Ray,-3
187,Kevin,-157
108,Quinn,2581
57,Xavier,2889
472,Ingrid,111
178,Wendy,880
46,Xavier,44
349,Jerry,446
416,Bob,1055
233,Frank,104
27,Quinn,4978
479,Michael,715
477,Ursula,681
211,Quinn,21
322,Ingrid,1493
206,Victor,1421
180,George,642
405,Quinn,607
450,Jerry,2258
381,Bob,3127
177,Michael,266
336,Quinn,1688
46,Xavier,41
27,Quinn,4539
171,Xavier,6598
196,Sarah,429
462,Yvonne,539
312,Charlie,10628
210,Dan,3981
329,Zelda,537
151,Jerry,-2169
210,Dan,3898
261,Victor,323
246,Patricia,3078
432,Ingrid,2057
111,Alice,5322
340,Charlie,3397
372,Dan,580
384,Victor,6
381,Bob,3184
353,Patricia,266
415,Frank,2026
340,Charlie,3794
182,Charlie,679
419,Dan,1251
342,Laura,1430
4,Dan,62
332,Zelda,298
66,Hannah,719
443,Jerry,-26
493,Tim,145
280,Ingrid,-487
432,Ingrid,2026
223,Jerry,3924
7,Tim,565
70,Sarah,400
257,Bob,982
432,Ingrid,2346
160,Frank,15211
95,Ingrid,3599
280,Ingrid,-506
473,Frank,451
233,Frank,112
237,Norbert,5555
362,Tim,387
260,Tim,2877
57,Xavier,3207
218,Norbert,-243
450,Jerry,2553
299,Kevin,217
191,Tim,27
352,Ray,723
79,Norbert,1318
3,Tim,6299
439,Michael,68
260,Tim,2818
39,Hannah,1701
220,Xavier,375
312,Charlie,10231
112,Zelda,4186
258,Norbert,-53
313,Dan,3890
27,Quinn,4759
424,Oliver,977
271,Sarah,4684
146,Jerry,2101
381,Bob,3125
159,Oliver,137
52,Jerry,250
20,Frank,730
77,Xavier,-561
118,Edith,459
109,Kevin,-778
482,Dan,2360
340,Charlie,3562
198,Ursula,696
187,Kevin,-171
275,Oliver,737
123,Michael,-20
73,Xavier,-1459
247,Bob,125
288,Kevin,7918
8,Hannah,609
332,Zelda,275
420,George,118
47,Sarah,78
439,Michael,40
90,Wendy,439
145,Ray,1237
227,Edith,443
413,Michael,-279
375,George,-73
201,Charlie,178
7,Tim,554
165,George,1211
57,Xavier,3315
39,Hannah,1381
228,Norbert,4434
271,Sarah,4533
479,Michael,625
245,Hannah,1380
240,Tim,847
440,Ray,1937
385,Wendy,-203
123,Michael,-48
434,Ingrid,344
59,Alice,671
354,Kevin,1192
461,Michael,2949
161,Tim,532
306,Wendy,72
175,Ursula,8984
135,Jerry,1544
19,Frank,843
128,Sarah,156
419,Dan,1022
69,Patricia,1949
57,Xavier,2838
111,Alice,5573
450,Jerry,2213
47,Sarah,117
178,Wendy,825
341,Bob,222
377,Ursula,5197
240,Tim,628
180,George,480
191,Tim,23
316,Patricia,213
240,Tim,667
57,Xavier,3181
27,Quinn,4829
416,Bob,1084
182,Charlie,661
224,Hannah,-3
424,Oliver,1048
479,Michael,740
255,Patricia,123
113,Ray,-47
340,Charlie,3540
13,Tim,700
261,Victor,339
129,Bob,522
360,Ray,341
297,Alice,1007
129,Bob,527
186,Edith,1062
171,Xavier,6283
27,Quinn,4479
384,Victor,18
303,Hannah,2018
113,Ray,-11
48,Laura,487
414,George,1549
73,Xavier,-1277
410,Kevin,-342
227,Edith,581
180,George,536
392,Kevin,219
306,Wendy,74
41,Ursula,4959
106,Yvonne,126
391,Ursula,744
67,Patricia,176
61,Ray,181
275,Oliver,739
297,Alice,932
326,Ingrid,808
171,Xavier,6051
309,Norbert,359
57,Xavier,3086
172,Alice,21
464,George,3809
199,Alice,1947
352,Ray,643
361,Ray,1604
396,Hannah,757
479,Michael,840
417,Jerry,1954
448,Charlie,772
94,Bob,232
367,Ursula,495
228,Norbert,4619
123,Michael,-39
57,Xavier,2951
433,Alice,5687
313,Dan,3585
109,Kevin,-640
379,Frank,417
351,Sarah,-1
180,George,602
450,Jerry,2496
299,Kevin,206
439,Michael,79
416,Bob,1134
35,Bob,1391
373,Jerry,1024
274,Kevin,3008
57,Xavier,2918
148,Tim,172
73,Xavier,-1633
352,Ray,691
191,Tim,33
57,Xavier,2941
55,Alice,1413
182,Charlie,665
448,Charlie,742
39,Hannah,1867
139,Charlie,101
309,Norbert,385
82,George,440
465,Kevin,311
94,Bob,259
373,Jerry,1322
458,Charlie,724
148,Tim,137
213,Bob,1555
280,Ingrid,-640
450,Jerry,2406
23,Charlie,2221
182,Charlie,660
90,Wendy,499
160,Frank,13780
237,Norbert,5572
474,Xavier,186
309,Norbert,340
233,Frank,104
351,Sarah,71
276,Laura,1994
363,Norbert,53
160,Frank,15189
453,Dan,3194
261,Victor,274
483,Hannah,178
420,George,117
459,Frank,4367
160,Frank,14524
400,Ingrid,435
253,Quinn,-511
314,Dan,707
71,Jerry,1309
180,George,541
52,Jerry,163
437,Norbert,-648
375,George,12
140,Zelda,1281
129,Bob,499
445,Dan,149
151,Jerry,-2191
79,Norbert,1388
329,Zelda,512
443,Jerry,-27
166,Xavier,3258
39,Hannah,1481
191,Tim,23
445,Dan,167
90,Wendy,469
184,Xavier,6947
373,Jerry,1152
82,George,453
388,George,2119
288,Kevin,8221
253,Quinn,-617
103,Frank,698
148,Tim,118
450,Jerry,2455
123,Michael,-64
309,Norbert,470
113,Ray,-24
191,Tim,30
115,Charlie,96
116,Sarah,242
233,Frank,96
67,Patricia,237
108,Quinn,2508
477,Ursula,605
349,Jerry,466
29,Norbert,750
233,Frank,102
109,Kevin,-696
384,Victor,34
168,Hannah,-93
10,Tim,-7
223,Jerry,4023
13,Tim,666
24,Dan,-26
123,Michael,-42
317,Norbert,121
24,Dan,-40
391,Ursula,773
2,Michael,18
251,Ursula,-25
272,Hannah,341
58,Yvonne,-348
166,Xavier,3327
257,Bob,787
178,Wendy,854
115,Charlie,-82
83,Zelda,6780
60,Edith,5888
391,Ursula,760
427,Edith,2380
86,Xavier,363
416,Bob,1107
363,Norbert,70
435,Alice,-757
289,Wendy,375
205,Quinn,144
329,Zelda,591
87,Xavier,2742
288,Kevin,8164
354,Kevin,1257
171,Xavier,6311
27,Quinn,4547
50,Bob,34
197,Oliver,-193
45,Oliver,703
113,Ray,-40
215,Wendy,567
277,Charlie,4137
129,Bob,550
499,Yvonne,101
446,Ray,739
260,Tim,2652
75,Ray,68
103,Frank,685
233,Frank,104
139,Charlie,99
351,Sarah,65
165,George,1284
63,Alice,835
209,George,2954
81,Victor,1819
234,Bob,1710
237,Norbert,5464
8,Hannah,545
234,Bob,1754
280,Ingrid,-402
332,Zelda,309
474,Xavier,228
109,Kevin,-708
175,Ursula,8875
115,Charlie,114
242,Sarah,286
260,Tim,2870
272,Hannah,384
84,Ingrid,10
370,Sarah,570
66,Hannah,703
312,Charlie,10330
155,Quinn,244
405,Quinn,582
329,Zelda,564
434,Ingrid,396
81,Victor,1815
139,Charlie,97
344,Bob,234
77,Xavier,-774
297,Alice,922
142,Wendy,385
86,Xavier,353
286,Bob,7
185,Quinn,147
261,Victor,279
241,Oliver,2176
419,Dan,1219
342,Laura,1908
286,Bob,4
453,Dan,2744
68,Norbert,37
280,Ingrid,-410
82,George,420
449,Dan,4235
123,Michael,-41
340,Charlie,3614
494,Ray,58
297,Alice,929
342,Laura,1767
160,Frank,15191
27,Quinn,4901
275,Oliver,721
30,George,160
227,Edith,506
363,Norbert,61
314,Dan,912
73,Xavier,-1312
84,Ingrid,13
260,Tim,2609
484,Charlie,1221
260,Tim,2829
72,Tim,282
205,Quinn,247
216,George,995
336,Quinn,2092
279,Alice,430
198,Ursula,636
482,Dan,2599
77,Xavier,-554
337,Laura,12
81,Victor,1815
197,Oliver,-208
479,Michael,822
95,Ingrid,3836
451,Jerry,2740
86,Xavier,368
23,Charlie,1682
77,Xavier,-618
94,Bob,243
2,Michael,18
375,George,18
314,Dan,938
317,Norbert,117
431,Oliver,100
0,Xavier,4879
2,Michael,33
114,Ray,665
160,Frank,14110
84,Ingrid,7
348,Hannah,-4
68,Norbert,37
51,Wendy,501
73,Xavier,-996
271,Sarah,4562
443,Jerry,-29
385,Wendy,-194
314,Dan,814
210,Dan,3798
362,Tim,391
126,Laura,30
133,George,2514
27,Quinn,5658
85,Charlie,583
297,Alice,953
108,Quinn,2682
82,George,448
39,Hannah,1313
46,Xavier,45
178,Wendy,749
372,Dan,551
82,George,436
484,Charlie,1186
377,Ursula,5628
79,Norbert,1269
253,Quinn,-691
383,Jerry,2327
298,Dan,2087
228,Norbert,4858
160,Frank,15492
261,Victor,332
210,Dan,4185
354,Kevin,1195
327,Laura,-65
370,Sarah,292
312,Charlie,9731
373,Jerry,776
434,Ingrid,341
311,Laura,102
251,Ursula,-11
182,Charlie,707
53,Norbert,651
462,Yvonne,562
114,Ray,483
375,George,-37
28,Norbert,-8178
358,Ingrid,2233
289,Wendy,609
261,Victor,351
206,Victor,1376
300,Patricia,2177
462,Yvonne,580
53,Norbert,596
233,Frank,118
383,Jerry,2380
27,Quinn,4964
296,Xavier,441
261,Victor,303
183,Edith,2007
215,Wendy,683
434,Ingrid,328
299,Kevin,224
363,Norbert,77
353,Patricia,226
458,Charlie,754
190,Hannah,38
1,Alice,1614
153,Edith,666
459,Frank,4546
90,Wendy,481
463,Tim,1107
372,Dan,583
373,Jerry,1290
171,Xavier,6325
251,Ursula,-20
340,Charlie,3291
46,Xavier,43
151,Jerry,-2118
161,Tim,544
210,Dan,3451
167,Zelda,-95
7,Tim,581
358,Ingrid,2286
450,Jerry,2569
176,Edith,701
260,Tim,2625
79,Norbert,1344
161,Tim,521
284,Sarah,706
273,Yvonne,63
375,George,67
261,Victor,275
8,Hannah,655
175,Ursula,9229
329,Zelda,582
349,Jerry,442
77,Xavier,-517
145,Ray,1449
160,Frank,15620
399,George,-78
356,Victor,1235
84,Ingrid,8
189,Alice,5004
184,Xavier,7034
56,Ray,-1090
206,Victor,1534
228,Norbert,4850
358,Ingrid,2477
455,Yvonne,496
432,Ingrid,2428
129,Bob,571
95,Ingrid,3545
432,Ingrid,2462
248,Oliver,3628
203,Edith,5592
370,Sarah,416
340,Charlie,3861
191,Tim,24
444,Quinn,139
20,Frank,797
154,George,708
68,Norbert,38
26,George,519
391,Ursula,817
386,Oliver,92
450,Jerry,2603
372,Dan,631
223,Jerry,3909
363,Norbert,62
437,Norbert,-601
10,Tim,-100
184,Xavier,7957
79,Norbert,1335
26,George,502
261,Victor,296
421,Michael,647
223,Jerry,3889
72,Tim,316
164,Ray,980
237,Norbert,5167
178,Wendy,817
114,Ray,726
260,Tim,2590
309,Norbert,428
358,Ingrid,2308
439,Michael,0
57,Xavier,2948
495,Bob,114
433,Alice,5231
177,Michael,255
447,Tim,184
82,George,479
427,Edith,2321
203,Edith,5585
191,Tim,30
171,Xavier,6263
332,Zelda,341
96,Ray,-26
89,Yvonne,487
58,Yvonne,-197
53,Norbert,661
405,Quinn,746
64,Michael,-622
409,Zelda,827
191,Tim,29
132,Quinn,3587
482,Dan,2152
263,Jerry,93
178,Wendy,793
375,George,19
391,Ursula,824
413,Michael,-316
10,Tim,-101
473,Frank,500
109,Kevin,-675
205,Quinn,341
81,Victor,1854
82,George,440
228,Norbert,4653
495,Bob,3
343,Dan,7
237,Norbert,4804
297,Alice,1017
163,Ingrid,-320
450,Jerry,2558
282,Victor,-43
309,Norbert,457
309,Norbert,377
99,Patricia,1378
180,George,507
203,Edith,4843
472,Ingrid,102
473,Frank,529
199,Alice,1848
214,Xavier,1621
182,Charlie,660
53,Norbert,604
60,Edith,5255
392,Kevin,142
39,Hannah,1252
166,Xavier,3745
242,Sarah,261
263,Jerry,95
446,Ray,780
96,Ray,-25
499,Yvonne,101
49,Charlie,1541
57,Xavier,2834
82,George,435
184,Xavier,6729
306,Wendy,71
419,Dan,1050
403,Edith,512
117,Edith,318
375,George,-23
224,Hannah,-4
154,George,792
361,Ray,1348
413,Michael,-320
462,Yvonne,569
102,Zelda,1267
267,Zelda,-50
310,Wendy,2008
157,Yvonne,88
69,Patricia,1856
465,Kevin,220
391,Ursula,791
315,Ray,5
431,Oliver,231
56,Ray,-1264
158,Edith,1060
138,Yvonne,923
73,Xavier,-1489
113,Ray,23
309,Norbert,371
186,Edith,1040
408,Laura,6
458,Charlie,698
205,Quinn,150
191,Tim,17
45,Oliver,541
183,Edith,1707
253,Quinn,-595
47,Sarah,98
276,Laura,1853
198,Ursula,768
257,Bob,955
275,Oliver,739
484,Charlie,1231
178,Wendy,727
443,Jerry,9
10,Tim,-227
482,Dan,2468
45,Oliver,395
49,Charlie,1488
432,Ingrid,2293
443,Jerry,0
176,Edith,676
453,Dan,3271
420,George,103
222,Ingrid,1461
340,Charlie,3382
245,Hannah,1590
211,Quinn,20
322,Ingrid,1505
357,Xavier,-891
450,Jerry,2357
306,Wendy,71
118,Edith,538
45,Oliver,436
75,Ray,54
227,Edith,489
273,Yvonne,39
341,Bob,86
291,Hannah,110
329,Zelda,540
56,Ray,-865
291,Hannah,118
309,Norbert,398
88,Ray,17
403,Edith,493
39,Hannah,1605
110,Oliver,2366
223,Jerry,4023
61,Ray,208
450,Jerry,2242
271,Sarah,4690
109,Kevin,-752
459,Frank,5038
403,Edith,415
192,Oliver,1134
440,Ray,1928
337,Laura,12
88,Ray,33
294,Ursula,3012
459,Frank,4462
309,Norbert,361
465,Kevin,178
299,Kevin,212
63,Alice,878
351,Sarah,124
459,Frank,4394
159,Oliver,137
107,Yvonne,1226
191,Tim,25
340,Charlie,3601
368,Ray,1577
327,Laura,-80
373,Jerry,1290
372,Dan,592
191,Tim,20
83,Zelda,6745
377,Ursula,4976
83,Zelda,6577
86,Xavier,333
275,Oliver,720
453,Dan,2965
260,Tim,2665
329,Zelda,568
433,Alice,5256
8,Hannah,578
20,Frank,404
332,Zelda,388
313,Dan,3854
198,Ursula,742
434,Ingrid,413
48,Laura,461
416,Bob,1119
416,Bob,1082
299,Kevin,225
372,Dan,653
56,Ray,-672
64,Michael,-461
465,Kevin,193
475,Patricia,265
336,Quinn,1640
173,Jerry,1581
68,Norbert,38
363,Norbert,50
86,Xavier,348
375,George,-84
153,Edith,667
184,Xavier,7770
208,Zelda,1715
321,Ingrid,1130
40,Bob,3031
175,Ursula,9753
286,Bob,7
255,Patricia,125
464,George,3466
349,Jerry,449
73,Xavier,-1377
84,Ingrid,10
488,Jerry,987
316,Patricia,211
228,Norbert,4680
156,Oliver,7279
375,George,-56
261,Victor,276
306,Wendy,71
118,Edith,531
215,Wendy,560
84,Ingrid,9
373,Jerry,1242
32,George,1052
172,Alice,16
381,Bob,3078
321,Ingrid,1143
321,Ingrid,1112
422,Wendy,720
208,Zelda,1695
317,Norbert,85
191,Tim,22
168,Hannah,3
23,Charlie,1605
340,Charlie,3438
260,Tim,2536
82,George,428
437,Norbert,-515
182,Charlie,656
178,Wendy,766
241,Oliver,2581
133,George,2436
151,Jerry,-2150
383,Jerry,2180
180,George,675
404,Xavier,3601
413,Michael,-269
167,Zelda,-74
297,Alice,940
233,Frank,109
449,Dan,4363
70,Sarah,405
27,Quinn,5367
432,Ingrid,2363
178,Wendy,661
479,Michael,780
57,Xavier,2930
72,Tim,290
405,Quinn,543
151,Jerry,-2155
208,Zelda,1665
439,Michael,88
129,Bob,605
82,George,446
476,Alice,-2046
191,Tim,25
363,Norbert,75
327,Laura,-72
222,Ingrid,1729
373,Jerry,1114
39,Hannah,1803
86,Xavier,344
403,Edith,529
79,Norbert,1248
313,Dan,3332
203,Edith,4693
422,Wendy,610
96,Ray,-27
220,Xavier,419
196,Sarah,475
215,Wendy,511
4,Dan,144
135,Jerry,1556
119,Ursula,360
416,Bob,1130
90,Wendy,384
140,Zelda,1542
215,Wendy,521
57,Xavier,3100
450,Jerry,2411
206,Victor,1340
0,Xavier,4440
301,Patricia,-134
84,Ingrid,12
67,Patricia,269
275,Oliver,750
208,Zelda,1653
320,Quinn,8
286,Bob,7
375,George,0
153,Edith,684
33,George,6567
153,Edith,676
400,Ingrid,472
12,Hannah,4194
129,Bob,421
420,George,104
309,Norbert,364
237,Norbert,5592
426,Jerry,358
442,Patricia,274
240,Tim,1022
118,Edith,576
182,Charlie,670
27,Quinn,4421
178,Wendy,688
112,Zelda,3709
189,Alice,4842
479,Michael,807
58,Yvonne,-139
398,Wendy,1348
206,Victor,1409
215,Wendy,564
128,Sarah,128
375,George,-58
84,Ingrid,10
213,Bob,1465
184,Xavier,7100
383,Jerry,2246
57,Xavier,2931
45,Oliver,820
377,Ursula,5500
461,Michael,2634
490,Ray,1719
432,Ingrid,2272
181,Ursula,666
84,Ingrid,9
272,Hannah,431
151,Jerry,-2268
245,Hannah,1501
479,Michael,784
392,Kevin,134
273,Yvonne,53
445,Dan,142
375,George,-6
204,Tim,55
314,Dan,446
322,Ingrid,1489
340,Charlie,3736
462,Yvonne,552
90,Wendy,541
154,George,557
129,Bob,583
115,Charlie,-84
326,Ingrid,712
304,Zelda,-306
215,Wendy,453
340,Charlie,3597
297,Alice,975
450,Jerry,2429
71,Jerry,1304
161,Tim,556
139,Charlie,104
277,Charlie,4959
191,Tim,27
261,Victor,364
68,Norbert,38
381,Bob,2971
405,Quinn,585
53,Norbert,541
99,Patricia,1473
324,Jerry,121
157,Yvonne,131
184,Xavier,8481
473,Frank,460
178,Wendy,859
240,Tim,719
482,Dan,2290
465,Kevin,151
83,Zelda,6694
255,Patricia,116
238,Sarah,953
197,Oliver,-124
495,Bob,33
450,Jerry,2683
479,Michael,1071
197,Oliver,-89
56,Ray,-1063
101,Ingrid,2385
129,Bob,558
133,George,2016
113,Ray,25
320,Quinn,7
433,Alice,5373
84,Ingrid,8
154,George,918
257,Bob,996
383,Jerry,2287
39,Hannah,2063
363,Norbert,64
170,Zelda,23
251,Ursula,-27
301,Patricia,-28
67,Patricia,278
160,Frank,13788
41,Ursula,4615
463,Tim,923
479,Michael,741
452,Victor,775
160,Frank,14581
8,Hannah,601
329,Zelda,577
63,Alice,837
8,Hannah,575
101,Ingrid,1980
191,Tim,27
232,Alice,82
276,Laura,2045
232,Alice,101
363,Norbert,65
19,Frank,786
474,Xavier,151
73,Xavier,-1280
482,Dan,2432
416,Bob,1138
405,Quinn,696
380,Tim,1755
77,Xavier,-593
312,Charlie,9928
208,Zelda,1685
233,Frank,107
35,Bob,1733
60,Edith,6331
234,Bob,1925
255,Patricia,120
208,Zelda,1659
453,Dan,3121
251,Ursula,-5
297,Alice,974
87,Xavier,2569
315,Ray,5
300,Patricia,1698
245,Hannah,1449
95,Ingrid,3537
413,Michael,-295
7,Tim,591
101,Ingrid,1886
380,Tim,1469
109,Kevin,-637
198,Ursula,753
24,Dan,-30
313,Dan,3424
158,Edith,1055
126,Laura,-80
326,Ingrid,1051
229,Edith,140
43,Frank,598
118,Edith,511
166,Xavier,3330
2,Michael,9
391,Ursula,848
129,Bob,559
2,Michael,29
146,Jerry,2691
479,Michael,607
363,Norbert,55
122,Frank,1096
70,Sarah,327
280,Ingrid,-556
184,Xavier,7520
165,George,1421
391,Ursula,897
352,Ray,750
198,Ursula,684
180,George,537
381,Bob,2982
342,Laura,2002
109,Kevin,-669
401,Tim,260
280,Ingrid,-355
172,Alice,20
329,Zelda,575
83,Zelda,6701
439,Michael,62
236,Tim,4402
232,Alice,198
233,Frank,97
198,Ursula,813
237,Norbert,5771
140,Zelda,1362
424,Oliver,1014
470,Kevin,-439
358,Ingrid,2176
126,Laura,-44
422,Wendy,665
39,Hannah,1711
50,Bob,74
180,George,408
65,Dan,67
450,Jerry,2602
181,Ursula,605
1,Alice,1484
408,Laura,7
470,Kevin,-377
129,Bob,539
314,Dan,808
349,Jerry,439
331,Laura,446
111,Alice,5625
373,Jerry,1018
231,Hannah,8
340,Charlie,3561
327,Laura,-62
228,Norbert,4636
340,Charlie,3329
0,Xavier,4773
474,Xavier,101
363,Norbert,64
138,Yvonne,849
400,Ingrid,419
450,Jerry,2798
476,Alice,-1943
450,Jerry,2430
171,Xavier,6334
86,Xavier,346
232,Alice,65
453,Dan,3349
79,Norbert,1412
203,Edith,5050
289,Wendy,1045
191,Tim,27
391,Ursula,764
210,Dan,3398
450,Jerry,2450
113,Ray,61
391,Ursula,743
275,Oliver,737
19,Frank,678
483,Hannah,268
68,Norbert,37
421,Michael,628
73,Xavier,-1877
430,Patricia,194
214,Xavier,1322
181,Ursula,677
129,Bob,496
151,Jerry,-2204
13,Tim,704
209,George,2503
84,Ingrid,9
233,Frank,109
56,Ray,-1346
277,Charlie,4037
450,Jerry,2580
341,Bob,-192
450,Jerry,2287
381,Bob,3109
260,Tim,2798
283,Oliver,-1124
73,Xavier,-1456
77,Xavier,-742
482,Dan,2387
384,Victor,27
314,Dan,890
167,Zelda,-77
71,Jerry,1349
220,Xavier,408
113,Ray,-72
215,Wendy,443
461,Michael,2694
24,Dan,-28
451,Jerry,2579
358,Ingrid,2673
367,Ursula,559
189,Alice,5428
160,Frank,15138
413,Michael,-243
239,Patricia,2308
246,Patricia,2956
203,Edith,5070
189,Alice,4967
289,Wendy,860
233,Frank,122
391,Ursula,766
340,Charlie,3607
309,Norbert,345
85,Charlie,568
362,Tim,375
86,Xavier,344
70,Sarah,284
473,Frank,471
241,Oliver,2318
432,Ingrid,2472
77,Xavier,-606
424,Oliver,986
461,Michael,2736
95,Ingrid,3802
191,Tim,34
422,Wendy,710
392,Kevin,126
118,Edith,502
174,Yvonne,-245
271,Sarah,4890
271,Sarah,4643
160,Frank,13963
192,Oliver,1179
425,Xavier,868
396,Hannah,952
340,Charlie,3450
473,Frank,408
7,Tim,641
56,Ray,-913
104,Victor,304
284,Sarah,718
191,Tim,26
337,Laura,10
234,Bob,2020
381,Bob,3040
284,Sarah,808
320,Quinn,8
261,Victor,321
324,Jerry,148
381,Bob,3188
116,Sarah,235
257,Bob,866
473,Frank,546
116,Sarah,219
77,Xavier,-766
191,Tim,29
129,Bob,536
25,Norbert,4681
203,Edith,4941
322,Ingrid,1416
400,Ingrid,414
254,Xavier,341
332,Zelda,327
206,Victor,1563
329,Zelda,598
433,Alice,5253
192,Oliver,1172
75,Ray,57
381,Bob,3153
86,Xavier,362
108,Quinn,2645
39,Hannah,1780
216,George,996
113,Ray,46
192,Oliver,1286
313,Dan,3252
140,Zelda,1760
381,Bob,3249
77,Xavier,-483
484,Charlie,1237
88,Ray,18
189,Alice,4950
198,Ursula,700
83,Zelda,6642
233,Frank,83
349,Jerry,419
199,Alice,2250
181,Ursula,622
31,Sarah,2531
360,Ray,318
203,Edith,5059
103,Frank,765
403,Edith,480
82,George,455
218,Norbert,-240
10,Tim,-109
340,Charlie,3366
191,Tim,24
479,Michael,805
210,Dan,4012
433,Alice,5487
341,Bob,379
213,Bob,1641
167,Zelda,-90
320,Quinn,8
291,Hannah,128
223,Jerry,4151
340,Charlie,3526
373,Jerry,1075
145,Ray,1411
175,Ursula,8125
135,Jerry,1656
351,Sarah,21
117,Edith,338
430,Patricia,235
8,Hannah,637
8,Hannah,562
153,Edith,648
171,Xavier,6447
309,Norbert,413
111,Alice,5457
433,Alice,5285
81,Victor,1846
363,Norbert,51
205,Quinn,106
224,Hannah,-4
45,Oliver,578
237,Norbert,5528
274,Kevin,3128
57,Xavier,2893
93,Oliver,635
57,Xavier,3339
191,Tim,31
260,Tim,2603
178,Wendy,922
32,George,863
473,Frank,522
229,Edith,-9
245,Hannah,1517
33,George,6732
360,Ray,353
57,Xavier,2909
484,Charlie,1196
459,Frank,4266
424,Oliver,1103
181,Ursula,754
321,Ingrid,1277
423,Norbert,938
67,Patricia,277
169,Patricia,6
405,Quinn,569
433,Alice,5505
297,Alice,1044
198,Ursula,681
60,Edith,6814
369,Hannah,237
381,Bob,3203
126,Laura,-45
145,Ray,1556
432,Ingrid,2267
465,Kevin,137
10,Tim,-163
222,Ingrid,1549
22,Bob,151
19,Frank,925
175,Ursula,8333
381,Bob,3258
115,Charlie,-186
34,Norbert,464
99,Patricia,1452
450,Jerry,2289
388,George,2041
273,Yvonne,21
373,Jerry,1294
90,Wendy,372
19,Frank,910
184,Xavier,7215
416,Bob,1071
341,Bob,243
84,Ingrid,8
153,Edith,677
81,Victor,1871
108,Quinn,2742
245,Hannah,1722
363,Norbert,41
416,Bob,1108
86,Xavier,332
128,Sarah,189
314,Dan,688
148,Tim,128
426,Jerry,384
182,Charlie,654
453,Dan,2859
373,Jerry,1020
284,Sarah,735
450,Jerry,2488
459,Frank,4638
484,Charlie,1195
116,Sarah,255
184,Xavier,7263
210,Dan,3665
182,Charlie,660
451,Jerry,2648
240,Tim,909
36,George,276
82,George,450
445,Dan,169
93,Oliver,592
288,Kevin,8109
420,George,100
475,Patricia,399
446,Ray,574
224,Hannah,-4
276,Laura,2031
122,Frank,1190
34,Norbert,458
85,Charlie,541
66,Hannah,709
405,Quinn,558
248,Oliver,3290
203,Edith,5108
375,George,6
95,Ingrid,3894
329,Zelda,466
246,Patricia,3144
83,Zelda,6197
82,George,460
131,Ray,1116
113,Ray,35
184,Xavier,7428
450,Jerry,2501
372,Dan,615
222,Ingrid,1377
211,Quinn,11
329,Zelda,522
94,Bob,227
113,Ray,90
103,Frank,667
210,Dan,3960
113,Ray,67
291,Hannah,120
148,Tim,116
408,Laura,7
309,Norbert,377
116,Sarah,237
280,Ingrid,-475
208,Zelda,1724
400,Ingrid,483
261,Victor,298
383,Jerry,2323
340,Charlie,3356
61,Ray,130
109,Kevin,-648
327,Laura,-73
93,Oliver,606
309,Norbert,263
84,Ingrid,9
391,Ursula,848
84,Ingrid,4
459,Frank,4037
450,Jerry,2575
408,Laura,6
450,Jerry,2311
223,Jerry,3986
479,Michael,721
254,Xavier,330
7,Tim,586
196,Sarah,441
473,Frank,432
432,Ingrid,2186
166,Xavier,3432
183,Edith,2087
424,Oliver,910
330,Dan,1879
198,Ursula,769
