id,names,amount
45,Oliver,627
218,Norbert,-235
383,Jerry,2239
216,George,928
84,Ingrid,11
387,Bob,-20
299,Kevin,218
222,Ingrid,1311
149,Jerry,430
73,Xavier,-1682
432,Ingrid,2368
275,Oliver,758
182,Charlie,686
180,George,484
439,Michael,26
9,Wendy,12
154,George,667
483,Hannah,347
216,George,856
57,Xavier,2910
73,Xavier,-1592
117,Edith,548
116,Sarah,250
465,Kevin,195
329,Zelda,577
332,Zelda,223
283,Oliver,-963
226,Xavier,-2418
181,Ursula,823
85,Charlie,578
61,Ray,169
263,Jerry,96
238,Sarah,1039
233,Frank,109
101,Ingrid,2390
299,Kevin,206
459,Frank,4829
171,Xavier,5604
58,Yvonne,-93
8,Hannah,535
72,Tim,279
169,Patricia,6
191,Tim,31
8,Hannah,671
400,Ingrid,435
358,Ingrid,2630
330,Dan,2014
63,Alice,906
214,Xavier,1478
73,Xavier,-1822
151,Jerry,-2371
337,Laura,14
309,Norbert,447
27,Quinn,4536
129,Bob,619
170,Zelda,34
103,Frank,640
90,Wendy,463
77,Xavier,-735
82,George,434
138,Yvonne,891
112,Zelda,3725
127,Ray,661
7,Tim,568
275,Oliver,723
312,Charlie,9800
178,Wendy,823
151,Jerry,-2303
313,Dan,3384
409,Zelda,823
191,Tim,22
452,Victor,740
184,Xavier,7286
45,Oliver,693
499,Yvonne,114
437,Norbert,-449
432,Ingrid,2265
241,Oliver,2857
12,Hannah,3981
8,Hannah,593
253,Quinn,-708
68,Norbert,38
178,Wendy,857
275,Oliver,729
228,Norbert,4496
473,Frank,490
191,Tim,30
342,Laura,1912
129,Bob,568
247,Bob,206
315,Ray,3
453,Dan,3062
73,Xavier,-1939
306,Wendy,69
450,Jerry,2462
63,Alice,953
206,Victor,1332
308,Patricia,327
86,Xavier,344
275,Oliver,711
213,Bob,1633
84,Ingrid,8
171,Xavier,6595
125,Yvonne,46
70,Sarah,448
45,Oliver,582
7,Tim,531
299,Kevin,203
181,Ursula,654
293,Bob,3584
139,Charlie,102
237,Norbert,5535
260,Tim,2415
465,Kevin,113
90,Wendy,519
240,Tim,709
450,Jerry,2610
419,Dan,1520
299,Kevin,200
23,Charlie,2002
125,Yvonne,112
280,Ingrid,91
450,Jerry,2518
9,Wendy,34
455,Yvonne,392
115,Charlie,-230
352,Ray,737
481,Zelda,26
375,George,-34
198,Ursula,727
426,Jerry,356
445,Dan,158
90,Wendy,508
64,Michael,-854
8,Hannah,590
462,Yvonne,573
306,Wendy,67
361,Ray,1381
145,Ray,1322
241,Oliver,2695
314,Dan,989
172,Alice,14
19,Frank,768
364,Hannah,2135
70,Sarah,378
191,Tim,33
495,Bob,61
479,Michael,1046
133,George,2552
189,Alice,4549
384,Victor,26
126,Laura,35
358,Ingrid,2349
420,George,121
157,Yvonne,-202
314,Dan,999
151,Jerry,-2129
278,Michael,465
45,Oliver,580
340,Charlie,3258
186,Edith,1083
84,Ingrid,10
75,Ray,70
300,Patricia,2001
84,Ingrid,9
299,Kevin,227
437,Norbert,-573
228,Norbert,4537
459,Frank,4043
377,Ursula,5817
34,Norbert,444
159,Oliver,150
206,Victor,1399
372,Dan,589
425,Xavier,1006
111,Alice,5589
392,Kevin,143
95,Ingrid,3731
129,Bob,572
233,Frank,93
103,Frank,714
461,Michael,2787
226,Xavier,-2585
77,Xavier,-674
232,Alice,146
11,Frank,789
214,Xavier,1640
19,Frank,683
170,Zelda,74
418,Hannah,297
73,Xavier,-1759
4,Dan,105
300,Patricia,2254
345,Edith,3139
237,Norbert,5234
373,Jerry,972
47,Sarah,84
450,Jerry,2562
198,Ursula,727
36,George,-121
234,Bob,2063
166,Xavier,3436
241,Oliver,2793
164,Ray,1157
126,Laura,9
301,Patricia,-428
362,Tim,392
0,Xavier,4908
73,Xavier,-2055
57,Xavier,2865
396,Hannah,874
145,Ray,1251
61,Ray,171
309,Norbert,314
172,Alice,6
276,Laura,1842
56,Ray,-1106
95,Ingrid,3431
75,Ray,79
118,Edith,536
168,Hannah,-47
103,Frank,701
409,Zelda,843
473,Frank,638
95,Ingrid,3562
73,Xavier,-1792
342,Laura,2102
300,Patricia,2041
115,Charlie,-202
84,Ingrid,7
430,Patricia,109
286,Bob,7
36,George,216
203,Edith,5264
158,Edith,976
159,Oliver,46
148,Tim,142
465,Kevin,171
439,Michael,-5
224,Hannah,-3
417,Jerry,1855
340,Charlie,3441
51,Wendy,456
54,Michael,20
156,Oliver,6990
357,Xavier,-976
82,George,454
73,Xavier,-2330
272,Hannah,310
284,Sarah,726
139,Charlie,102
450,Jerry,2508
86,Xavier,309
340,Charlie,3398
159,Oliver,128
95,Ingrid,3729
113,Ray,44
373,Jerry,1406
25,Norbert,4535
82,George,465
340,Charlie,3472
377,Ursula,5206
109,Kevin,-700
261,Victor,315
369,Hannah,241
145,Ray,1083
417,Jerry,1961
416,Bob,1061
233,Frank,106
208,Zelda,1632
257,Bob,829
8,Hannah,679
298,Dan,1743
309,Norbert,369
69,Patricia,1886
159,Oliver,125
139,Charlie,97
414,George,1439
255,Patricia,121
272,Hannah,407
70,Sarah,369
87,Xavier,2354
109,Kevin,-781
329,Zelda,553
246,Patricia,3048
315,Ray,8
284,Sarah,820
240,Tim,673
319,Quinn,918
465,Kevin,118
260,Tim,2577
340,Charlie,3249
260,Tim,2486
206,Victor,1352
63,Alice,930
217,Ingrid,270
340,Charlie,3649
81,Victor,1830
186,Edith,1058
191,Tim,34
261,Victor,251
227,Edith,565
327,Laura,-55
79,Norbert,1385
30,George,198
73,Xavier,-1711
73,Xavier,-1819
392,Kevin,122
36,George,526
373,Jerry,1283
297,Alice,923
499,Yvonne,107
340,Charlie,3328
409,Zelda,826
85,Charlie,634
272,Hannah,425
95,Ingrid,3874
57,Xavier,3097
473,Frank,522
260,Tim,2705
259,Hannah,2554
139,Charlie,107
435,Alice,-721
246,Patricia,3148
275,Oliver,730
261,Victor,310
86,Xavier,352
241,Oliver,2898
99,Patricia,1298
210,Dan,3672
286,Bob,9
161,Tim,534
391,Ursula,813
185,Quinn,153
56,Ray,-1165
189,Alice,5484
439,Michael,50
188,Frank,823
361,Ray,1497
233,Frank,110
160,Frank,15818
187,Kevin,-167
95,Ingrid,3731
448,Charlie,634
450,Jerry,2312
103,Frank,720
479,Michael,801
83,Zelda,6585
445,Dan,136
253,Quinn,-829
122,Frank,1164
298,Dan,1642
230,Frank,1852
165,George,1373
317,Norbert,147
191,Tim,29
329,Zelda,552
420,George,105
83,Zelda,6719
213,Bob,1612
39,Hannah,1662
275,Oliver,740
115,Charlie,-171
459,Frank,4740
217,Ingrid,235
432,Ingrid,2467
424,Oliver,1065
47,Sarah,119
342,Laura,1994
453,Dan,2882
154,George,376
181,Ursula,690
425,Xavier,842
260,Tim,2839
95,Ingrid,3841
422,Wendy,728
309,Norbert,423
280,Ingrid,-470
373,Jerry,941
478,Edith,414
340,Charlie,3493
68,Norbert,35
298,Dan,2147
77,Xavier,-583
483,Hannah,150
409,Zelda,868
375,George,-35
384,Victor,20
473,Frank,557
61,Ray,104
248,Oliver,3029
191,Tim,34
450,Jerry,2487
472,Ingrid,82
84,Ingrid,8
260,Tim,2813
260,Tim,2721
160,Frank,14699
39,Hannah,1458
181,Ursula,816
306,Wendy,70
233,Frank,97
349,Jerry,463
348,Hannah,0
484,Charlie,1245
326,Ingrid,770
170,Zelda,31
203,Edith,5453
56,Ray,-1076
32,George,982
118,Edith,387
291,Hannah,73
325,Frank,4580
271,Sarah,4752
111,Alice,5142
453,Dan,3003
472,Ingrid,154
12,Hannah,3925
135,Jerry,1626
495,Bob,145
399,George,-109
23,Charlie,2159
383,Jerry,2268
241,Oliver,2834
298,Dan,2022
180,George,580
184,Xavier,7509
265,Dan,-434
148,Tim,150
233,Frank,112
490,Ray,1824
297,Alice,909
463,Tim,949
298,Dan,1718
208,Zelda,1661
482,Dan,2371
315,Ray,15
54,Michael,34
271,Sarah,4500
257,Bob,973
69,Patricia,1845
238,Sarah,925
58,Yvonne,-263
473,Frank,462
373,Jerry,1330
169,Patricia,6
193,Frank,1313
365,Kevin,340
341,Bob,156
461,Michael,2797
160,Frank,15240
246,Patricia,3095
117,Edith,386
49,Charlie,1565
181,Ursula,463
327,Laura,-60
138,Yvonne,950
204,Tim,-189
224,Hannah,-2
101,Ingrid,2455
276,Laura,2020
442,Patricia,279
498,Tim,1323
57,Xavier,2914
172,Alice,19
156,Oliver,6587
310,Wendy,2209
479,Michael,848
381,Bob,3115
227,Edith,459
382,Charlie,159
260,Tim,2423
101,Ingrid,2399
352,Ray,673
184,Xavier,6819
8,Hannah,652
261,Victor,313
58,Yvonne,-184
83,Zelda,6557
424,Oliver,1123
114,Ray,546
375,George,-19
178,Wendy,746
228,Norbert,4604
340,Charlie,3924
125,Yvonne,43
374,Kevin,775
260,Tim,2603
343,Dan,-60
178,Wendy,673
39,Hannah,2198
255,Patricia,120
160,Frank,13922
186,Edith,1099
115,Charlie,-61
54,Michael,43
75,Ray,51
12,Hannah,4225
383,Jerry,2224
227,Edith,440
211,Quinn,27
381,Bob,3192
381,Bob,3140
191,Tim,31
237,Norbert,5304
77,Xavier,-874
379,Frank,362
356,Victor,1147
361,Ray,1569
369,Hannah,242
498,Tim,1157
154,George,490
45,Oliver,578
342,Laura,2018
139,Charlie,102
475,Patricia,369
435,Alice,-753
32,George,961
241,Oliver,2504
384,Victor,23
452,Victor,742
409,Zelda,806
82,George,419
342,Laura,1738
146,Jerry,2686
413,Michael,-265
181,Ursula,777
372,Dan,608
473,Frank,523
99,Patricia,1447
424,Oliver,1038
109,Kevin,-578
33,George,6823
418,Hannah,247
154,George,913
232,Alice,86
473,Frank,546
245,Hannah,1493
331,Laura,464
202,Alice,1434
390,Oliver,1998
445,Dan,160
115,Charlie,9
361,Ray,1459
175,Ursula,9210
107,Yvonne,1151
297,Alice,913
237,Norbert,5583
408,Laura,5
191,Tim,23
442,Patricia,271
440,Ray,1657
53,Norbert,678
377,Ursula,5969
19,Frank,759
401,Tim,226
83,Zelda,6908
403,Edith,418
148,Tim,177
369,Hannah,250
485,Oliver,4470
361,Ray,1417
284,Sarah,777
340,Charlie,3661
473,Frank,490
439,Michael,84
133,George,2350
160,Frank,15375
246,Patricia,2832
246,Patricia,3061
103,Frank,678
192,Oliver,1312
453,Dan,3049
51,Wendy,357
93,Oliver,608
329,Zelda,566
85,Charlie,646
369,Hannah,263
248,Oliver,3073
281,Hannah,-2
107,Yvonne,1319
450,Jerry,2297
64,Michael,-819
257,Bob,833
178,Wendy,700
90,Wendy,578
405,Quinn,539
111,Alice,5406
58,Yvonne,-128
178,Wendy,616
408,Laura,6
86,Xavier,345
68,Norbert,37
465,Kevin,223
384,Victor,25
257,Bob,690
61,Ray,154
47,Sarah,120
13,Tim,672
184,Xavier,7366
384,Victor,21
260,Tim,2766
445,Dan,160
191,Tim,29
47,Sarah,121
481,Zelda,3
128,Sarah,152
104,Victor,174
399,George,-86
275,Oliver,731
150,Oliver,-4325
24,Dan,-31
27,Quinn,4940
372,Dan,605
342,Laura,1996
115,Charlie,-137
58,Yvonne,-274
490,Ray,1761
340,Charlie,3424
89,Yvonne,558
196,Sarah,409
129,Bob,573
255,Patricia,120
485,Oliver,4413
312,Charlie,9471
381,Bob,2993
286,Bob,4
381,Bob,3373
70,Sarah,688
282,Victor,260
489,George,20
223,Jerry,4080
24,Dan,-32
385,Wendy,-195
206,Victor,1491
40,Bob,3249
57,Xavier,3226
461,Michael,2753
314,Dan,941
423,Norbert,900
331,Laura,461
373,Jerry,1028
297,Alice,957
168,Hannah,21
459,Frank,5040
336,Quinn,1983
189,Alice,5573
299,Kevin,232
173,Jerry,1793
104,Victor,280
227,Edith,453
33,George,6569
233,Frank,121
111,Alice,5766
47,Sarah,129
215,Wendy,534
73,Xavier,-1391
231,Hannah,5
499,Yvonne,102
19,Frank,823
167,Zelda,-75
159,Oliver,183
326,Ingrid,1174
450,Jerry,2423
482,Dan,2189
462,Yvonne,594
391,Ursula,837
191,Tim,28
8,Hannah,519
461,Michael,2556
458,Charlie,754
459,Frank,5107
154,George,835
8,Hannah,551
306,Wendy,70
375,George,23
132,Quinn,4245
432,Ingrid,2404
311,Laura,100
28,Norbert,-7782
206,Victor,1448
372,Dan,592
415,Frank,1753
82,George,441
192,Oliver,1098
300,Patricia,2402
260,Tim,2822
112,Zelda,3841
27,Quinn,4518
427,Edith,2484
130,Hannah,398
246,Patricia,3194
459,Frank,4942
355,Quinn,-423
126,Laura,-44
260,Tim,2573
77,Xavier,-701
234,Bob,2010
450,Jerry,2308
212,Ingrid,135
60,Edith,6017
61,Ray,85
405,Quinn,727
231,Hannah,3
271,Sarah,4979
213,Bob,1640
2,Michael,8
491,Yvonne,132
461,Michael,2752
479,Michael,389
445,Dan,142
84,Ingrid,9
384,Victor,17
300,Patricia,2086
377,Ursula,5553
234,Bob,1858
254,Xavier,306
229,Edith,7
101,Ingrid,2138
312,Charlie,10443
92,Charlie,64
165,George,1335
108,Quinn,2580
462,Yvonne,565
340,Charlie,3702
375,George,4
169,Patricia,6
86,Xavier,316
450,Jerry,2375
380,Tim,1366
109,Kevin,-601
168,Hannah,-44
459,Frank,4146
8,Hannah,567
348,Hannah,5
435,Alice,-922
108,Quinn,2580
151,Jerry,-2050
182,Charlie,675
336,Quinn,1963
145,Ray,1261
430,Patricia,195
112,Zelda,4019
444,Quinn,71
357,Xavier,-570
424,Oliver,1026
233,Frank,108
474,Xavier,187
391,Ursula,854
1,Alice,1296
416,Bob,1075
240,Tim,788
3,Tim,6137
445,Dan,168
354,Kevin,1405
173,Jerry,1578
312,Charlie,10356
84,Ingrid,9
29,Norbert,727
2,Michael,23
191,Tim,28
465,Kevin,104
351,Sarah,161
191,Tim,36
181,Ursula,664
94,Bob,245
160,Frank,13854
160,Frank,14939
309,Norbert,375
181,Ursula,861
113,Ray,-47
164,Ray,1019
497,Norbert,8827
160,Frank,14171
312,Charlie,10868
358,Ingrid,2008
57,Xavier,2632
322,Ingrid,1430
439,Michael,66
126,Laura,29
255,Patricia,115
216,George,992
404,Xavier,3462
450,Jerry,2364
69,Patricia,1933
313,Dan,3952
424,Oliver,946
340,Charlie,3950
320,Quinn,9
255,Patricia,128
376,Ray,179
332,Zelda,289
320,Quinn,5
315,Ray,0
479,Michael,866
245,Hannah,1516
24,Dan,-44
165,George,1329
439,Michael,54
329,Zelda,585
284,Sarah,880
187,Kevin,-165
216,George,966
2,Michael,-15
427,Edith,2777
103,Frank,716
450,Jerry,2469
440,Ray,1791
314,Dan,908
116,Sarah,255
72,Tim,393
240,Tim,775
182,Charlie,689
315,Ray,11
299,Kevin,202
56,Ray,-1380
56,Ray,-1458
289,Wendy,616
184,Xavier,7311
379,Frank,416
154,George,570
305,Dan,-122
228,Norbert,4821
354,Kevin,1267
245,Hannah,1567
358,Ingrid,2425
275,Oliver,730
416,Bob,1039
405,Quinn,666
495,Bob,56
432,Ingrid,2532
275,Oliver,787
212,Ingrid,169
351,Sarah,161
83,Zelda,6603
306,Wendy,75
181,Ursula,771
422,Wendy,666
57,Xavier,3042
361,Ray,1548
247,Bob,154
381,Bob,3110
72,Tim,354
445,Dan,151
113,Ray,0
116,Sarah,241
90,Wendy,470
459,Frank,4341
277,Charlie,4896
309,Norbert,436
284,Sarah,849
392,Kevin,205
275,Oliver,799
73,Xavier,-1715
383,Jerry,2178
275,Oliver,745
369,Hannah,272
233,Frank,101
45,Oliver,594
90,Wendy,512
313,Dan,3573
247,Bob,183
451,Jerry,2954
445,Dan,181
165,George,1355
445,Dan,149
227,Edith,525
497,Norbert,8263
109,Kevin,-505
34,Norbert,469
63,Alice,920
220,Xavier,402
479,Michael,646
418,Hannah,255
109,Kevin,-705
391,Ursula,821
2,Michael,9
450,Jerry,2456
377,Ursula,5534
93,Oliver,546
343,Dan,-262
358,Ingrid,2152
439,Michael,-25
439,Michael,49
439,Michael,51
220,Xavier,410
191,Tim,28
191,Tim,27
231,Hannah,5
358,Ingrid,2161
453,Dan,3039
370,Sarah,813
419,Dan,1446
228,Norbert,4981
363,Norbert,64
373,Jerry,882
17,Oliver,3543
472,Ingrid,124
187,Kevin,-173
312,Charlie,10498
184,Xavier,7150
130,Hannah,390
309,Norbert,390
189,Alice,4944
461,Michael,2899
474,Xavier,157
240,Tim,840
104,Victor,110
227,Edith,460
439,Michael,85
383,Jerry,2293
178,Wendy,793
185,Quinn,125
342,Laura,1877
131,Ray,1015
129,Bob,538
47,Sarah,122
47,Sarah,99
462,Yvonne,540
473,Frank,515
239,Patricia,2293
165,George,1477
64,Michael,-720
363,Norbert,72
450,Jerry,2644
82,George,446
64,Michael,-966
432,Ingrid,2156
358,Ingrid,2464
145,Ray,1335
118,Edith,380
391,Ursula,817
47,Sarah,141
479,Michael,793
392,Kevin,173
107,Yvonne,1395
97,Hannah,2020
313,Dan,3653
300,Patricia,1962
495,Bob,111
473,Frank,479
381,Bob,3231
166,Xavier,3290
129,Bob,539
418,Hannah,193
99,Patricia,1728
479,Michael,957
409,Zelda,805
408,Laura,6
402,Alice,177
432,Ingrid,2227
67,Patricia,249
223,Jerry,4065
236,Tim,4317
27,Quinn,4755
380,Tim,1595
297,Alice,1039
298,Dan,2149
363,Norbert,49
459,Frank,5339
32,George,856
189,Alice,5348
299,Kevin,207
363,Norbert,93
210,Dan,3860
280,Ingrid,179
489,George,24
344,Bob,228
160,Frank,14555
381,Bob,2978
489,George,20
191,Tim,30
169,Patricia,5
377,Ursula,5567
160,Frank,15577
370,Sarah,587
135,Jerry,1602
435,Alice,-845
95,Ingrid,3681
279,Alice,454
317,Norbert,113
109,Kevin,-611
237,Norbert,5449
291,Hannah,115
105,Zelda,1293
437,Norbert,-371
375,George,79
180,George,482
354,Kevin,1224
260,Tim,2442
344,Bob,249
153,Edith,686
206,Victor,1427
243,Wendy,1107
472,Ingrid,115
56,Ray,-1243
482,Dan,2389
181,Ursula,760
240,Tim,773
73,Xavier,-1527
392,Kevin,304
108,Quinn,2589
73,Xavier,-1470
117,Edith,376
84,Ingrid,11
419,Dan,1280
342,Laura,2186
462,Yvonne,651
198,Ursula,628
381,Bob,3140
115,Charlie,-108
275,Oliver,740
413,Michael,-271
319,Quinn,1047
375,George,4
257,Bob,802
461,Michael,2618
10,Tim,-8
479,Michael,683
12,Hannah,4250
68,Norbert,36
370,Sarah,468
427,Edith,2366
117,Edith,376
73,Xavier,-1866
86,Xavier,332
489,George,24
251,Ursula,-17
182,Charlie,652
299,Kevin,211
205,Quinn,271
320,Quinn,10
363,Norbert,47
191,Tim,29
73,Xavier,-2041
73,Xavier,-1219
472,Ingrid,129
391,Ursula,794
82,George,447
344,Bob,241
175,Ursula,9206
15,Victor,62
450,Jerry,2209
373,Jerry,1231
453,Dan,3001
280,Ingrid,-482
443,Jerry,47
327,Laura,-49
45,Oliver,627
314,Dan,869
47,Sarah,75
302,Sarah,473
210,Dan,3402
224,Hannah,-4
248,Oliver,3027
181,Ursula,846
462,Yvonne,582
344,Bob,227
184,Xavier,7593
217,Ingrid,214
386,Oliver,141
191,Tim,24
375,George,30
340,Charlie,3530
383,Jerry,2201
396,Hannah,1063
146,Jerry,2528
73,Xavier,-1638
275,Oliver,714
182,Charlie,661
192,Oliver,1289
160,Frank,13575
322,Ingrid,1509
286,Bob,6
445,Dan,167
363,Norbert,59
264,Norbert,784
57,Xavier,2843
210,Dan,3489
409,Zelda,819
36,George,44
184,Xavier,7435
383,Jerry,2334
135,Jerry,1627
153,Edith,667
10,Tim,-64
19,Frank,839
380,Tim,1393
459,Frank,4608
45,Oliver,603
56,Ray,-1208
86,Xavier,328
408,Laura,7
113,Ray,124
292,Dan,4734
263,Jerry,90
319,Quinn,930
419,Dan,1450
329,Zelda,548
228,Norbert,5030
275,Oliver,755
313,Dan,3251
86,Xavier,352
432,Ingrid,2207
181,Ursula,850
404,Xavier,3466
241,Oliver,3003
330,Dan,2008
148,Tim,198
132,Quinn,3530
482,Dan,2443
15,Victor,65
450,Jerry,2472
405,Quinn,646
437,Norbert,-611
425,Xavier,1011
462,Yvonne,559
418,Hannah,238
184,Xavier,7087
403,Edith,562
257,Bob,859
436,Ingrid,457
226,Xavier,-2582
233,Frank,108
374,Kevin,774
349,Jerry,434
351,Sarah,146
458,Charlie,766
271,Sarah,4407
459,Frank,5146
253,Quinn,-459
129,Bob,544
191,Tim,31
479,Michael,916
37,Charlie,13
312,Charlie,9836
458,Charlie,740
437,Norbert,-560
34,Norbert,453
154,George,734
268,Xavier,1697
45,Oliver,591
81,Victor,1671
160,Frank,15988
459,Frank,5226
432,Ingrid,2214
373,Jerry,1172
383,Jerry,2274
160,Frank,14977
105,Zelda,1284
419,Dan,1121
374,Kevin,1118
151,Jerry,-2192
168,Hannah,-207
116,Sarah,232
180,George,699
215,Wendy,454
210,Dan,3629
399,George,-96
395,Hannah,636
375,George,30
372,Dan,599
312,Charlie,9977
450,Jerry,2686
405,Quinn,699
218,Norbert,-208
369,Hannah,264
317,Norbert,121
154,George,874
298,Dan,1868
347,Victor,1287
306,Wendy,73
111,Alice,5159
157,Yvonne,-49
182,Charlie,658
233,Frank,89
284,Sarah,839
299,Kevin,215
86,Xavier,323
326,Ingrid,678
453,Dan,3006
181,Ursula,399
261,Victor,281
332,Zelda,246
67,Patricia,205
373,Jerry,804
187,Kevin,-155
363,Norbert,76
0,Xavier,5189
462,Yvonne,554
436,Ingrid,495
201,Charlie,119
373,Jerry,1155
63,Alice,909
445,Dan,117
447,Tim,149
297,Alice,948
312,Charlie,10141
60,Edith,5510
482,Dan,2113
391,Ursula,748
209,George,2798
95,Ingrid,3827
27,Quinn,4754
64,Michael,-914
184,Xavier,7524
217,Ingrid,195
203,Edith,5007
116,Sarah,233
178,Wendy,782
154,George,592
432,Ingrid,2268
462,Yvonne,600
35,Bob,1311
277,Charlie,4055
103,Frank,658
117,Edith,426
336,Quinn,2120
126,Laura,32
103,Frank,714
71,Jerry,1255
459,Frank,5273
257,Bob,654
126,Laura,89
445,Dan,162
377,Ursula,4847
245,Hannah,1542
86,Xavier,338
340,Charlie,3385
236,Tim,4521
300,Patricia,2207
387,Bob,-19
92,Charlie,64
123,Michael,-46
233,Frank,106
418,Hannah,271
63,Alice,760
146,Jerry,2270
373,Jerry,927
92,Charlie,71
392,Kevin,222
154,George,635
391,Ursula,816
453,Dan,2887
261,Victor,297
384,Victor,18
391,Ursula,840
453,Dan,2867
314,Dan,441
450,Jerry,2709
340,Charlie,3666
297,Alice,984
286,Bob,7
403,Edith,459
280,Ingrid,-589
424,Oliver,991
82,George,442
103,Frank,617
320,Quinn,8
109,Kevin,-648
77,Xavier,-597
160,Frank,13498
383,Jerry,2063
90,Wendy,449
377,Ursula,5096
129,Bob,585
419,Dan,1088
462,Yvonne,571
4,Dan,103
193,Frank,1024
437,Norbert,-654
2,Michael,15
473,Frank,382
228,Norbert,4324
167,Zelda,-75
58,Yvonne,-214
375,George,9
189,Alice,5330
271,Sarah,4711
474,Xavier,235
153,Edith,647
113,Ray,-97
439,Michael,75
180,George,575
275,Oliver,694
153,Edith,649
226,Xavier,-2212
309,Norbert,356
374,Kevin,1353
235,Ray,7472
67,Patricia,277
349,Jerry,445
234,Bob,1947
103,Frank,697
320,Quinn,4
104,Victor,57
77,Xavier,-540
292,Dan,4720
388,George,2191
459,Frank,5225
297,Alice,984
227,Edith,472
56,Ray,-927
399,George,-73
260,Tim,2379
275,Oliver,711
181,Ursula,686
16,Michael,942
450,Jerry,2376
267,Zelda,-16
154,George,582
316,Patricia,172
81,Victor,1790
160,Frank,15148
1,Alice,1528
372,Dan,565
70,Sarah,339
233,Frank,116
13,Tim,687
298,Dan,2074
313,Dan,3239
322,Ingrid,1452
465,Kevin,147
306,Wendy,70
93,Oliver,607
233,Frank,98
191,Tim,31
40,Bob,3153
416,Bob,1062
273,Yvonne,60
7,Tim,533
426,Jerry,371
258,Norbert,-51
206,Victor,1144
341,Bob,121
86,Xavier,324
39,Hannah,2253
435,Alice,-759
275,Oliver,688
85,Charlie,560
447,Tim,141
23,Charlie,2305
278,Michael,335
431,Oliver,149
96,Ray,-21
84,Ingrid,10
84,Ingrid,8
356,Victor,1346
184,Xavier,6518
495,Bob,7
145,Ray,1412
299,Kevin,232
373,Jerry,983
336,Quinn,2037
400,Ingrid,489
8,Hannah,655
355,Quinn,-523
490,Ray,1862
70,Sarah,406
391,Ursula,805
115,Charlie,-127
261,Victor,344
440,Ray,1739
318,Norbert,98
485,Oliver,4445
415,Frank,1933
363,Norbert,60
391,Ursula,830
240,Tim,669
312,Charlie,10559
482,Dan,2434
198,Ursula,673
313,Dan,3923
160,Frank,15638
227,Edith,446
115,Charlie,128
64,Michael,-558
27,Quinn,5098
340,Charlie,3470
160,Frank,13948
129,Bob,547
341,Bob,200
483,Hannah,268
53,Norbert,616
187,Kevin,-159
275,Oliver,745
347,Victor,1452
363,Norbert,80
140,Zelda,1278
375,George,35
362,Tim,403
449,Dan,3300
139,Charlie,95
71,Jerry,1388
499,Yvonne,122
182,Charlie,650
113,Ray,-82
342,Laura,1946
209,George,2426
93,Oliver,718
255,Patricia,125
213,Bob,1672
165,George,1252
223,Jerry,4107
0,Xavier,4479
68,Norbert,35
181,Ursula,569
358,Ingrid,2335
99,Patricia,1481
151,Jerry,-2280
396,Hannah,881
482,Dan,2117
175,Ursula,9323
336,Quinn,2296
245,Hannah,1498
192,Oliver,1252
61,Ray,159
381,Bob,3229
63,Alice,861
27,Quinn,4599
445,Dan,157
229,Edith,7
450,Jerry,2308
92,Charlie,62
253,Quinn,-637
462,Yvonne,642
314,Dan,744
416,Bob,1085
479,Michael,660
310,Wendy,2139
86,Xavier,337
213,Bob,1571
381,Bob,3274
473,Frank,525
253,Quinn,-861
189,Alice,4670
183,Edith,1968
459,Frank,4848
377,Ursula,5624
57,Xavier,2956
274,Kevin,2670
173,Jerry,1606
383,Jerry,2099
299,Kevin,233
297,Alice,990
187,Kevin,-181
206,Victor,1716
94,Bob,232
284,Sarah,732
450,Jerry,2641
104,Victor,323
416,Bob,1049
84,Ingrid,7
191,Tim,29
482,Dan,2144
416,Bob,1182
332,Zelda,313
237,Norbert,5681
306,Wendy,69
459,Frank,4780
375,George,-109
85,Charlie,492
313,Dan,3254
309,Norbert,392
349,Jerry,421
340,Charlie,3519
405,Quinn,605
449,Dan,4050
196,Sarah,423
445,Dan,140
445,Dan,186
22,Bob,174
211,Quinn,19
409,Zelda,764
198,Ursula,753
357,Xavier,-850
314,Dan,554
212,Ingrid,92
160,Frank,14873
383,Jerry,2473
445,Dan,148
381,Bob,3176
453,Dan,2731
171,Xavier,6461
297,Alice,967
198,Ursula,705
143,Wendy,357
108,Quinn,2498
121,Victor,1192
68,Norbert,35
495,Bob,99
233,Frank,108
191,Tim,31
372,Dan,610
2,Michael,7
39,Hannah,1819
381,Bob,3283
140,Zelda,1474
12,Hannah,4365
383,Jerry,2345
475,Patricia,338
154,George,986
118,Edith,511
297,Alice,985
209,George,2630
262,Hannah,305
432,Ingrid,2275
228,Norbert,4746
419,Dan,816
479,Michael,569
239,Patricia,2287
377,Ursula,5563
129,Bob,518
462,Yvonne,463
189,Alice,4777
98,Dan,6384
30,George,184
107,Yvonne,1201
180,George,515
88,Ray,29
473,Frank,392
270,Zelda,-5
60,Edith,6240
472,Ingrid,106
64,Michael,-762
126,Laura,-79
7,Tim,631
409,Zelda,807
280,Ingrid,-95
93,Oliver,596
358,Ingrid,2252
126,Laura,-135
417,Jerry,2083
391,Ursula,871
239,Patricia,2150
106,Yvonne,147
409,Zelda,842
82,George,450
246,Patricia,3241
90,Wendy,384
83,Zelda,6306
375,George,-1
256,Norbert,4904
342,Laura,1958
189,Alice,5879
237,Norbert,5612
146,Jerry,2591
83,Zelda,6850
